;Title, http://www.gcdataconcepts.com, x16-1d, ADXL345
;Version, 1877, Build date, Jan  8 2020,  SN:CCDC4016ECDDBE3
;Start_time, 2022-11-15, 18:24:25.411
;Uptime, 4,sec,  Vbat, 1218, mv, EOL, 1100, mv
;SampleRate, 50,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0.000,sec
;Time, Ax, Ay, Az
4.927935,-6,2005,298
4.947438,-2,2010,298
4.967438,0,1996,301
4.986972,1,2003,301
5.6506,1,2015,298
5.26039,-2,2005,294
5.45542,-4,2003,289
5.65076,-2,2010,294
5.84610,0,2006,298
5.104144,0,2006,294
5.123647,-2,2008,292
5.143647,0,2005,294
5.163180,1,2006,299
5.182714,-2,2008,301
5.202248,-4,2006,299
5.221781,0,2010,296
5.241285,0,2010,292
5.260818,-2,2006,289
5.280352,0,2008,294
5.299886,0,2010,299
5.319886,-2,2010,296
5.339389,0,2008,301
5.358923,1,2006,299
5.378456,0,2008,298
5.397990,-2,2006,299
5.417493,0,2005,296
5.437027,-2,2003,292
5.456560,-2,2008,296
5.476064,1,2008,299
5.496064,1,2001,298
5.515597,-2,2005,294
5.535131,-2,2010,301
5.554665,-2,2012,292
5.574168,1,2014,283
5.593702,0,1996,316
5.613235,-2,1990,317
5.632738,0,2008,285
5.652272,-2,2006,289
5.672272,-2,1997,303
5.691806,0,2001,298
5.711309,-2,2006,292
5.730843,0,2010,289
5.750376,1,2006,298
5.769880,0,2003,305
5.789413,1,2001,294
5.808947,3,1999,303
5.828450,0,1999,307
5.848450,-2,1999,299
5.867984,0,2001,314
5.887518,1,2006,303
5.907021,-9,2001,301
5.926554,3,1997,324
5.946058,19,2031,292
5.965591,0,2044,283
5.985125,-8,2014,310
6.4628,5,2026,341
6.24628,3,2028,430
6.44162,-4,1983,489
6.63665,3,1953,516
6.83199,12,1899,615
6.102732,10,1871,665
6.122236,14,1914,671
6.141769,24,1874,767
6.161303,44,1798,869
6.180806,48,1726,962
6.200806,57,1653,1042
6.220340,64,1676,1062
6.239873,53,1655,1108
6.259377,57,1603,1153
6.278910,55,1548,1231
6.298414,62,1394,1381
6.317947,76,1390,1389
6.337481,55,1415,1371
6.356984,37,1196,1549
6.376984,73,1115,1606
6.396518,89,1167,1560
6.416051,51,1040,1658
6.435555,55,1010,1667
6.455088,66,969,1685
6.474592,71,723,1837
6.494125,76,715,1824
6.513628,55,771,1785
6.533162,62,544,1892
6.553162,99,437,1914
6.572665,116,494,1862
6.591861,108,399,1901
6.611791,107,312,1922
6.631294,124,273,1910
6.650828,124,183,1933
6.670331,117,132,1940
6.689865,133,98,1947
6.709399,124,116,1942
6.728902,119,82,1930
6.748902,144,-58,1955
6.768435,144,-95,1953
6.787939,151,-90,1933
6.807472,148,-106,1951
6.827006,149,-111,1940
6.846509,201,-108,1896
6.866043,149,-79,1946
6.885546,3,-79,2055
6.905080,35,-67,2022
6.925080,217,-22,1874
6.944613,239,-8,1856
6.964117,57,-2,1994
6.983650,-15,24,2058
7.3154,124,57,1949
7.22687,242,82,1830
7.42221,214,107,1855
7.61724,51,142,1999
7.81258,-27,158,2058
7.101258,141,144,1921
7.120761,273,144,1821
7.140295,166,176,1906
7.159798,1,226,2015
7.179331,17,253,1994
7.198865,198,235,1862
7.218368,266,253,1814
7.237902,94,291,1939
7.257405,-31,292,2026
7.277405,117,278,1921
7.296939,267,241,1817
7.316473,153,223,1912
7.335976,-4,235,2021
7.355509,58,201,1971
7.375013,219,153,1860
7.394546,201,139,1876
7.414080,37,144,2003
7.433583,35,142,2003
7.453583,173,124,1892
7.473117,221,103,1858
7.492651,105,73,1953
7.512154,23,32,2017
7.531687,162,-4,1917
7.551191,203,-9,1894
7.570724,51,5,1996
7.590258,62,1,1994
7.609761,189,-6,1910
7.629761,176,-9,1906
7.649295,78,-31,1980
7.668798,53,-33,1997
7.688332,130,-15,1933
7.707865,189,-15,1894
7.727369,119,-6,1955
7.746902,41,7,2008
7.766436,121,1,1944
7.785939,187,-4,1894
7.805939,89,0,1974
7.825473,64,35,1996
7.845007,183,89,1883
7.864510,187,98,1871
7.884043,53,80,1987
7.903577,49,114,1989
7.923111,174,137,1890
7.942614,180,128,1894
7.962148,57,160,1981
7.982148,55,166,1972
8.1681,185,137,1881
8.21215,146,182,1910
8.40718,42,232,1976
8.60252,149,232,1906
8.79786,199,246,1874
8.99289,60,260,1969
8.118822,71,271,1962
8.138356,187,271,1871
8.158356,124,248,1905
8.177890,57,232,1962
8.197393,153,196,1905
8.216927,166,178,1901
8.236460,64,196,1974
8.255994,99,160,1947
8.275497,166,132,1899
8.295031,101,151,1949
8.314565,71,162,1978
8.334565,133,146,1917
8.354068,149,133,1901
8.373602,89,151,1958
8.393135,74,160,1956
8.412669,133,139,1905
8.432172,128,142,1921
8.451706,69,166,1971
8.471239,116,153,1939
8.490743,158,157,1912
8.510743,92,198,1958
8.530276,107,198,1935
8.549810,151,194,1892
8.569313,99,232,1935
8.588509,105,253,1930
8.608439,135,249,1894
8.627942,94,241,1928
8.647476,107,237,1935
8.667010,148,221,1903
8.686543,108,212,1926
8.706543,107,201,1940
8.726047,137,176,1921
8.745580,101,174,1935
8.765114,99,169,1937
8.784648,123,153,1924
8.804151,101,167,1944
8.823685,112,171,1946
8.843218,133,157,1930
8.862752,105,167,1939
8.882752,107,183,1939
8.902255,135,191,1928
8.921789,114,208,1935
8.941322,117,214,1924
8.960856,126,216,1912
8.980359,107,235,1931
8.999893,123,241,1917
9.19427,128,230,1908
9.38930,119,223,1931
9.58930,124,205,1926
9.78464,110,196,1919
9.97997,107,192,1922
9.117531,119,176,1926
9.137034,117,174,1942
9.156568,117,173,1937
9.176102,114,166,1922
9.195605,101,167,1931
9.215138,108,169,1939
9.235138,123,173,1933
9.254672,117,187,1930
9.274175,126,201,1921
9.293709,128,210,1919
9.313212,117,212,1935
9.332746,123,210,1928
9.352279,123,216,1917
9.371783,124,224,1921
9.391316,124,221,1922
9.411316,112,216,1919
9.430850,123,214,1919
9.450384,132,207,1928
9.469887,114,199,1933
9.489421,103,199,1935
9.508924,124,192,1917
9.528457,128,192,1919
9.547991,117,199,1935
9.567494,139,210,1919
9.587494,124,214,1921
9.607028,101,194,1933
9.626531,148,232,1889
9.646065,157,239,1878
9.665599,108,164,1939
9.685102,51,148,1983
9.704635,23,182,1983
9.724169,57,210,1944
9.743672,89,187,1942
9.763672,155,255,1887
9.783206,176,362,1824
9.802740,69,235,1933
9.822243,57,146,1969
9.841777,108,196,1919
9.861310,103,183,1926
9.880813,74,185,1926
9.900347,19,183,1974
9.919850,39,144,1974
9.939850,80,141,1924
9.959384,130,149,1947
9.978887,191,139,1951
9.998421,-79,167,1969
10.17955,-374,233,2005
10.37458,-265,164,1964
10.56991,-195,39,1946
10.76525,-283,37,1940
10.96059,-320,32,1942
10.116059,-415,1,1946
10.135562,-547,24,1914
10.155096,-677,3,1889
10.174599,-720,-70,1876
10.194133,-786,-75,1846
10.213666,-1015,12,1512
10.233169,-1299,28,1308
10.252703,-1390,-86,1308
10.272237,-1250,-133,799
10.292237,-2191,-234,1365
10.311740,-2991,-490,1919
10.331274,-1947,-411,874
10.350807,-1434,-4,790
10.370310,-2043,139,751
10.389844,-2106,-13,160
