;Title, http://www.gcdataconcepts.com, x16-1d, ADXL345
;Version, 1877, Build date, Jan  8 2020,  SN:CCDC4016ECDDBE3
;Start_time, 2022-11-15, 16:29:11.412
;Uptime, 4,sec,  Vbat, 1412, mv, EOL, 1100, mv
;SampleRate, 100,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0.000,sec
;Time, Ax, Ay, Az
2.270724,32,67,-2041
2.280370,37,78,-2059
2.290047,26,66,-2052
2.299693,39,64,-2050
2.309693,62,94,-2066
2.319339,44,121,-2043
2.329015,33,112,-2018
2.338661,39,87,-2020
2.348338,32,98,-2025
2.358338,42,130,-2032
2.367984,48,116,-2041
2.377630,37,103,-2029
2.387306,35,94,-2011
2.396952,51,58,-2045
2.406952,49,78,-2100
2.416598,37,148,-2081
2.426275,44,201,-2029
2.435921,42,192,-2015
2.445597,46,148,-2004
2.455597,48,153,-2007
2.465243,35,178,-2022
2.474889,41,178,-2025
2.484566,46,199,-2047
2.494212,44,274,-2043
2.504212,26,294,-2023
2.513888,14,267,-2009
2.523534,23,230,-1954
2.533180,23,166,-1963
2.542857,32,208,-2027
2.552857,42,251,-2036
2.562503,39,214,-2040
2.572179,30,221,-2038
2.581825,35,205,-2038
2.591471,44,196,-2040
2.601471,42,239,-2034
2.611148,37,246,-2047
2.620794,32,251,-2027
2.630470,28,257,-2000
2.640116,33,249,-2002
2.650116,41,253,-1998
2.659762,33,253,-2004
2.669439,35,255,-2009
2.679085,60,266,-1995
2.688761,62,266,-2004
2.698761,37,260,-2029
2.708407,35,249,-2032
2.718053,41,255,-2029
2.727730,46,248,-2029
2.737376,42,221,-2029
2.747376,33,223,-2032
2.757052,39,237,-2025
2.766698,49,253,-2018
2.776344,49,273,-2022
2.786021,41,258,-2025
2.796021,37,248,-2022
2.805667,33,264,-2023
2.815313,35,271,-2040
2.824989,42,269,-2045
2.834635,39,257,-2031
2.844635,37,274,-2032
2.854312,32,292,-2013
2.863958,30,276,-1993
2.873604,44,342,-2093
2.883280,39,339,-2109
2.893280,5,276,-2006
2.902926,23,366,-2038
2.912572,78,394,-2038
2.922249,60,355,-1981
2.931895,28,391,-1995
2.941895,41,387,-1979
2.951572,32,399,-1954
2.961218,30,426,-1963
2.970894,46,382,-1968
2.980540,49,387,-1984
2.990540,44,453,-1991
3.186,30,483,-1998
3.9863,33,492,-2018
3.19509,48,507,-2009
3.29185,32,478,-2036
3.39185,35,444,-2036
3.48831,51,555,-1959
3.58508,28,653,-1972
3.68154,39,589,-1995
3.77800,57,566,-1945
3.87800,35,637,-1929
3.97476,33,714,-1940
3.107122,48,751,-1927
3.116799,60,708,-1888
