timestamp,tagID,RSSI
20220111T094014,477772,130
20220111T094014,477788,127
20220111T094014,477767,120
20220111T094014,477785,130
20220111T094014,477764,131
20220111T094014,477790,118
20220111T094014,477783,129
20220111T094014,477792,121
20220111T094014,477780,133
20220111T094014,477781,130
20220111T094014,477770,129
20220111T094014,477776,115
20220111T094014,477791,125
20220111T094014,477765,125
20220111T094014,477787,121
20220111T094014,477786,126
20220111T094014,477769,123
20220111T094014,477779,127
20220111T094014,477773,121
20220111T094014,477766,126
20220111T094014,477777,129
20220111T094014,477789,125
20220111T094014,477772,129
20220111T094014,477778,123
20220111T094014,477788,127
20220111T094014,477764,131
20220111T094014,477783,130
20220111T094014,477767,121
20220111T094014,477785,130
20220111T094014,477771,129
20220111T094014,477780,133
20220111T094014,477793,127
20220111T094014,477782,129
20220111T094014,477781,129
20220111T094014,477776,115
20220111T094014,477770,129
20220111T094014,477765,124
20220111T094014,477791,125
20220111T094014,477787,121
20220111T094014,477769,124
20220111T094014,477779,127
20220111T094014,477766,124
20220111T094014,477786,126
20220111T094014,477784,130
20220111T094015,477774,127
20220111T094015,477777,129
20220111T094015,477789,125
20220111T094015,477778,123
20220111T094015,477783,128
20220111T094015,477788,127
20220111T094015,477764,131
20220111T094015,477767,120
20220111T094015,477772,128
20220111T094015,477790,118
20220111T094015,477771,129
20220111T094015,477776,115
20220111T094015,477781,130
20220111T094015,477765,125
20220111T094015,477770,127
20220111T094015,477782,130
20220111T094015,477787,121
20220111T094015,477791,124
20220111T094015,477769,123
20220111T094015,477766,126
20220111T094015,477784,130
20220111T094015,477773,121
20220111T094015,477774,127
20220111T094015,477777,128
20220111T094015,477789,124
20220111T094015,477778,123
20220111T094015,477783,128
20220111T094015,477764,130
20220111T094015,477788,127
20220111T094015,477767,119
20220111T094015,477772,130
20220111T094015,477785,130
20220111T094015,477780,133
20220111T094015,477793,127
20220111T094015,477771,129
20220111T094015,477791,126
20220111T094015,477775,121
20220111T094015,477766,126
20220111T094015,477786,127
20220111T094015,477779,126
20220111T094015,477784,130
20220111T094015,477774,127
20220111T094015,477783,128
20220111T094015,477764,131
20220111T094015,477767,120
20220111T094015,477788,127
20220111T094015,477772,129
20220111T094015,477790,118
20220111T094015,477792,121
20220111T094015,477780,132
20220111T094015,477785,130
20220111T094015,477793,127
20220111T094015,477765,124
20220111T094015,477776,114
20220111T094015,477771,129
20220111T094015,477770,129
20220111T094015,477781,128
20220111T094015,477769,124
20220111T094015,477787,121
20220111T094015,477791,125
20220111T094015,477775,121
20220111T094015,477782,128
20220111T094015,477766,125
20220111T094015,477764,131
20220111T094015,477767,119
20220111T094015,477780,133
20220111T094015,477793,128
20220111T094015,477770,129
20220111T094015,477787,121
20220111T094015,477766,125
20220111T094015,477782,129
20220111T094015,477783,129
20220111T094015,477789,125
20220111T094015,477792,121
20220111T094015,477780,133
20220111T094015,477793,128
20220111T094015,477785,128
20220111T094015,477776,115
20220111T094015,477769,124
20220111T094015,477787,121
20220111T094015,477770,129
20220111T094015,477781,130
20220111T094015,477791,125
20220111T094015,477766,124
20220111T094015,477778,123
20220111T094015,477774,129
20220111T094015,477784,130
20220111T094015,477779,127
20220111T094015,477792,121
20220111T094015,477788,128
20220111T094015,477790,118
20220111T094015,477780,133
20220111T094015,477793,127
20220111T094015,477785,130
20220111T094015,477775,121
20220111T094015,477781,129
20220111T094015,477771,128
20220111T094015,477791,126
20220111T094015,477766,125
20220111T094015,477774,127
20220111T094015,477784,130
20220111T094015,477773,121
20220111T094015,477792,121
20220111T094015,477779,127
20220111T094015,477777,130
20220111T094015,477782,129
20220111T094015,477788,128
20220111T094015,477786,127
20220111T094015,477793,128
20220111T094015,477785,128
20220111T094015,477770,129
20220111T094015,477769,124
20220111T094015,477787,121
20220111T094015,477775,121
20220111T094015,477781,130
20220111T094015,477791,125
20220111T094015,477771,130
20220111T094015,477783,128
20220111T094015,477766,125
20220111T094015,477778,123
20220111T094015,477784,131
20220111T094015,477765,125
20220111T094015,477774,127
20220111T094015,477792,121
20220111T094015,477779,127
20220111T094015,477788,128
20220111T094015,477786,127
20220111T094015,477785,130
20220111T094015,477770,128
20220111T094015,477775,121
20220111T094015,477781,130
20220111T094015,477771,128
20220111T094015,477765,125
20220111T094015,477789,124
20220111T094015,477792,121
20220111T094015,477788,127
20220111T094015,477780,132
20220111T094015,477772,128
20220111T094015,477782,129
20220111T094015,477769,124
20220111T094015,477775,121
20220111T094015,477783,129
20220111T094015,477781,130
20220111T094015,477791,125
20220111T094015,477766,125
20220111T094015,477778,124
20220111T094015,477765,125
20220111T094015,477771,128
20220111T094015,477774,127
20220111T094015,477773,122
20220111T094015,477784,131
20220111T094015,477792,121
20220111T094015,477767,121
20220111T094015,477776,114
20220111T094015,477788,128
20220111T094015,477793,127
20220111T094015,477779,127
20220111T094015,477780,133
20220111T094015,477777,130
20220111T094015,477772,130
20220111T094015,477786,127
20220111T094015,477769,124
20220111T094015,477770,127
20220111T094015,477782,128
20220111T094015,477787,122
20220111T094015,477783,129
20220111T094015,477781,129
20220111T094015,477778,124
20220111T094015,477791,125
20220111T094016,477766,126
20220111T094016,477765,125
20220111T094016,477774,127
20220111T094016,477771,130
20220111T094016,477792,121
20220111T094016,477784,130
20220111T094016,477788,128
20220111T094016,477769,124
20220111T094016,477777,130
20220111T094016,477775,121
20220111T094016,477787,122
20220111T094016,477785,130
20220111T094016,477783,128
20220111T094016,477774,127
20220111T094016,477791,124
20220111T094016,477773,122
20220111T094016,477792,121
20220111T094016,477776,115
20220111T094016,477767,120
20220111T094016,477784,130
20220111T094016,477769,124
20220111T094016,477790,118
20220111T094016,477779,126
20220111T094016,477775,120
20220111T094016,477787,121
20220111T094016,477772,128
20220111T094016,477783,129
20220111T094016,477786,126
20220111T094016,477782,129
20220111T094016,477785,127
20220111T094016,477778,122
20220111T094016,477765,124
20220111T094016,477791,125
20220111T094016,477792,121
20220111T094016,477776,115
20220111T094016,477788,127
20220111T094016,477767,120
20220111T094016,477793,127
20220111T094016,477790,117
20220111T094016,477779,127
20220111T094016,477770,127
20220111T094016,477787,121
20220111T094016,477777,128
20220111T094016,477772,130
20220111T094016,477783,130
20220111T094016,477786,126
20220111T094016,477785,129
20220111T094016,477782,128
20220111T094016,477778,122
20220111T094016,477765,124
20220111T094016,477766,124
20220111T094016,477792,121
20220111T094016,477791,124
20220111T094016,477774,127
20220111T094016,477764,131
20220111T094016,477784,131
20220111T094016,477771,129
20220111T094016,477775,121
20220111T094016,477769,123
20220111T094016,477780,132
20220111T094016,477790,117
20220111T094016,477787,121
20220111T094016,477770,128
20220111T094016,477779,127
20220111T094016,477772,128
20220111T094016,477786,126
20220111T094016,477785,130
20220111T094016,477782,128
20220111T094016,477778,123
20220111T094016,477765,125
20220111T094016,477766,126
20220111T094016,477776,115
20220111T094016,477773,122
20220111T094016,477781,128
20220111T094016,477793,128
20220111T094016,477775,121
20220111T094016,477769,124
20220111T094016,477771,129
20220111T094016,477787,121
20220111T094016,477780,132
20220111T094016,477790,118
20220111T094016,477770,127
20220111T094016,477783,129
20220111T094016,477779,127
20220111T094016,477777,129
20220111T094016,477772,129
20220111T094016,477786,126
20220111T094016,477785,130
20220111T094016,477778,123
20220111T094016,477782,129
20220111T094016,477765,125
20220111T094016,477792,120
20220111T094016,477766,125
20220111T094016,477776,115
20220111T094016,477773,121
20220111T094016,477774,127
20220111T094016,477791,125
20220111T094016,477781,130
20220111T094016,477789,124
20220111T094016,477775,121
20220111T094016,477769,124
20220111T094016,477787,121
20220111T094016,477771,128
20220111T094016,477770,127
20220111T094016,477779,127
20220111T094016,477772,130
20220111T094016,477786,126
20220111T094016,477777,129
20220111T094016,477785,130
20220111T094016,477778,124
20220111T094016,477776,115
20220111T094016,477774,126
20220111T094016,477781,129
20220111T094016,477764,130
20220111T094016,477767,119
20220111T094016,477787,121
20220111T094016,477788,128
20220111T094016,477784,130
20220111T094016,477783,128
20220111T094016,477771,130
20220111T094016,477770,127
20220111T094016,477790,118
20220111T094016,477780,132
20220111T094016,477779,127
20220111T094016,477772,130
20220111T094016,477777,129
20220111T094016,477778,123
20220111T094016,477785,130
20220111T094016,477786,127
20220111T094016,477776,115
20220111T094016,477792,121
20220111T094016,477782,130
20220111T094016,477774,127
20220111T094016,477775,121
20220111T094016,477791,125
20220111T094016,477781,128
20220111T094016,477773,121
20220111T094016,477784,131
20220111T094016,477783,128
20220111T094016,477770,127
20220111T094016,477772,129
20220111T094016,477778,123
20220111T094016,477786,126
20220111T094016,477785,130
20220111T094016,477766,125
20220111T094016,477776,115
20220111T094016,477782,130
20220111T094016,477775,121
20220111T094016,477769,124
20220111T094016,477781,128
20220111T094016,477767,120
20220111T094016,477788,127
20220111T094016,477784,130
20220111T094016,477783,129
20220111T094016,477770,129
20220111T094016,477780,133
20220111T094016,477771,129
20220111T094016,477790,118
20220111T094016,477777,128
20220111T094016,477772,129
20220111T094016,477778,123
20220111T094016,477779,127
20220111T094016,477765,125
20220111T094016,477792,121
20220111T094016,477766,125
20220111T094016,477776,115
20220111T094016,477775,121
20220111T094016,477769,124
20220111T094016,477781,130
20220111T094017,477782,129
20220111T094017,477788,127
20220111T094017,477764,131
20220111T094017,477767,120
20220111T094017,477783,129
20220111T094017,477770,127
20220111T094017,477780,133
20220111T094017,477790,118
20220111T094017,477771,128
20220111T094017,477786,127
20220111T094017,477775,121
20220111T094017,477769,124
20220111T094017,477766,125
20220111T094017,477787,122
20220111T094017,477789,124
20220111T094017,477781,129
20220111T094017,477773,121
20220111T094017,477774,127
20220111T094017,477782,129
20220111T094017,477784,131
20220111T094017,477790,118
20220111T094017,477771,128
20220111T094017,477765,125
20220111T094017,477777,129
20220111T094017,477778,124
20220111T094017,477772,129
20220111T094017,477792,121
20220111T094017,477769,124
20220111T094017,477766,124
20220111T094017,477786,126
20220111T094017,477787,121
20220111T094017,477789,125
20220111T094017,477793,128
20220111T094017,477767,121
20220111T094017,477764,131
20220111T094017,477791,124
20220111T094017,477784,130
20220111T094017,477780,132
20220111T094017,477790,118
20220111T094017,477771,128
20220111T094017,477765,125
20220111T094017,477778,123
20220111T094017,477777,128
20220111T094017,477775,121
20220111T094017,477779,127
20220111T094017,477776,114
20220111T094017,477792,121
20220111T094017,477766,126
20220111T094017,477772,128
20220111T094017,477787,121
20220111T094017,477786,127
20220111T094017,477789,125
20220111T094017,477773,121
20220111T094017,477781,129
20220111T094017,477793,127
20220111T094017,477783,128
20220111T094017,477788,127
20220111T094017,477774,127
20220111T094017,477767,121
20220111T094017,477780,133
20220111T094017,477770,129
20220111T094017,477790,118
20220111T094017,477782,130
20220111T094017,477765,125
20220111T094017,477771,129
20220111T094017,477777,130
20220111T094017,477769,123
20220111T094017,477779,127
20220111T094017,477785,130
20220111T094017,477766,126
20220111T094017,477787,122
20220111T094017,477783,128
20220111T094017,477793,127
20220111T094017,477789,125
20220111T094017,477773,121
20220111T094017,477788,127
20220111T094017,477770,128
20220111T094017,477790,117
20220111T094017,477765,124
20220111T094017,477782,130
20220111T094017,477771,128
20220111T094017,477775,121
20220111T094017,477778,123
20220111T094017,477776,115
20220111T094017,477792,121
20220111T094017,477772,129
20220111T094017,477781,130
20220111T094017,477764,130
20220111T094017,477784,131
20220111T094017,477780,133
20220111T094017,477765,125
20220111T094017,477775,122
20220111T094017,477783,130
20220111T094017,477766,125
20220111T094017,477777,129
20220111T094017,477785,130
20220111T094017,477779,127
20220111T094017,477789,124
20220111T094017,477774,127
20220111T094017,477770,128
20220111T094017,477790,118
20220111T094017,477775,121
20220111T094017,477778,123
20220111T094017,477769,124
20220111T094017,477792,120
20220111T094017,477776,114
20220111T094017,477783,129
20220111T094017,477766,125
20220111T094017,477777,128
20220111T094017,477793,127
20220111T094017,477787,121
20220111T094017,477785,130
20220111T094017,477767,119
20220111T094017,477779,127
20220111T094017,477789,125
20220111T094017,477773,121
20220111T094017,477772,130
20220111T094017,477788,127
20220111T094017,477781,130
20220111T094017,477770,127
20220111T094017,477790,118
20220111T094017,477765,125
20220111T094017,477791,126
20220111T094017,477775,121
20220111T094017,477778,123
20220111T094017,477769,123
20220111T094017,477792,121
20220111T094017,477783,129
20220111T094017,477766,125
20220111T094017,477787,120
20220111T094017,477785,130
20220111T094017,477789,125
20220111T094017,477764,130
20220111T094017,477788,128
20220111T094017,477784,131
20220111T094017,477765,125
20220111T094017,477791,125
20220111T094017,477790,118
20220111T094017,477775,121
20220111T094017,477778,123
20220111T094017,477769,124
20220111T094017,477776,113
20220111T094017,477783,129
20220111T094017,477792,121
20220111T094017,477766,126
20220111T094017,477793,127
20220111T094017,477782,129
20220111T094017,477771,129
20220111T094017,477787,121
20220111T094017,477777,129
20220111T094017,477785,129
20220111T094017,477779,127
20220111T094017,477781,130
20220111T094017,477784,130
20220111T094017,477775,121
20220111T094017,477790,118
20220111T094017,477791,126
20220111T094017,477778,123
20220111T094017,477769,123
20220111T094017,477783,129
20220111T094017,477766,126
20220111T094017,477793,127
20220111T094017,477787,121
20220111T094017,477782,129
20220111T094017,477764,131
20220111T094017,477767,120
20220111T094017,477788,128
20220111T094017,477789,126
20220111T094017,477785,128
20220111T094017,477773,121
20220111T094017,477779,127
20220111T094018,477774,127
20220111T094018,477765,125
20220111T094018,477775,121
20220111T094018,477786,135
20220111T094018,477778,123
20220111T094018,477776,115
20220111T094018,477783,130
20220111T094018,477792,120
20220111T094018,477793,127
20220111T094018,477787,121
20220111T094018,477766,126
20220111T094018,477782,129
20220111T094018,477777,127
20220111T094018,477767,120
20220111T094018,477771,128
20220111T094018,477784,131
20220111T094018,477775,121
20220111T094018,477765,125
20220111T094018,477781,130
20220111T094018,477769,123
20220111T094018,477778,124
20220111T094018,477786,127
20220111T094018,477791,125
20220111T094018,477776,113
20220111T094018,477783,128
20220111T094018,477792,121
20220111T094018,477793,127
20220111T094018,477787,121
20220111T094018,477766,126
20220111T094018,477782,129
20220111T094018,477777,128
20220111T094018,477764,131
20220111T094018,477773,122
20220111T094018,477789,124
20220111T094018,477775,121
20220111T094018,477765,125
20220111T094018,477774,126
20220111T094018,477770,127
20220111T094018,477778,123
20220111T094018,477780,132
20220111T094018,477772,129
20220111T094018,477790,118
20220111T094018,477783,129
20220111T094018,477786,127
20220111T094018,477793,127
20220111T094018,477787,121
20220111T094018,477766,126
20220111T094018,477782,129
20220111T094018,477777,129
20220111T094018,477767,119
20220111T094018,477773,121
20220111T094018,477765,125
20220111T094018,477774,127
20220111T094018,477784,130
20220111T094018,477781,130
20220111T094018,477780,132
20220111T094018,477776,115
20220111T094018,477792,121
20220111T094018,477786,127
20220111T094018,477793,128
20220111T094018,477787,121
20220111T094018,477766,125
20220111T094018,477764,131
20220111T094018,477765,124
20220111T094018,477770,127
20220111T094018,477785,130
20220111T094018,477778,123
20220111T094018,477771,128
20220111T094018,477783,130
20220111T094018,477780,133
20220111T094018,477792,120
20220111T094018,477790,118
20220111T094018,477772,130
20220111T094018,477791,125
20220111T094018,477793,127
20220111T094018,477766,125
20220111T094018,477775,121
20220111T094018,477764,131
20220111T094018,477773,121
20220111T094018,477788,127
20220111T094018,477777,129
20220111T094018,477769,124
20220111T094018,477767,120
20220111T094018,477770,129
20220111T094018,477774,127
20220111T094018,477790,118
20220111T094018,477780,132
20220111T094018,477793,127
20220111T094018,477772,130
20220111T094018,477766,127
20220111T094018,477787,121
20220111T094018,477775,121
20220111T094018,477764,130
20220111T094018,477789,124
20220111T094018,477788,127
20220111T094018,477773,122
20220111T094018,477777,128
20220111T094018,477769,124
20220111T094018,477785,127
20220111T094018,477770,128
20220111T094018,477783,129
20220111T094018,477784,130
20220111T094018,477779,127
20220111T094018,477792,121
20220111T094018,477771,130
20220111T094018,477781,130
20220111T094018,477791,124
20220111T094018,477793,127
20220111T094018,477772,128
20220111T094018,477766,126
20220111T094018,477787,121
20220111T094018,477775,121
20220111T094018,477765,124
20220111T094018,477764,131
20220111T094018,477786,127
20220111T094018,477769,124
20220111T094018,477773,121
20220111T094018,477777,130
20220111T094018,477770,127
20220111T094018,477767,120
20220111T094018,477785,130
20220111T094018,477776,113
20220111T094018,477778,123
20220111T094018,477784,130
20220111T094018,477782,130
20220111T094018,477781,129
20220111T094018,477771,129
20220111T094018,477791,125
20220111T094018,477793,127
20220111T094018,477787,121
20220111T094018,477775,121
20220111T094018,477772,130
20220111T094018,477764,130
20220111T094018,477769,123
20220111T094018,477767,120
20220111T094018,477777,129
20220111T094018,477770,128
20220111T094018,477785,130
20220111T094018,477783,129
20220111T094018,477778,123
20220111T094018,477784,131
20220111T094018,477792,121
20220111T094018,477780,132
20220111T094018,477782,128
20220111T094018,477765,125
20220111T094018,477775,121
20220111T094018,477772,130
20220111T094018,477788,128
20220111T094018,477773,122
20220111T094018,477789,124
20220111T094018,477786,127
20220111T094018,477792,121
20220111T094018,477784,130
20220111T094018,477780,133
20220111T094018,477779,127
20220111T094018,477793,127
20220111T094018,477791,125
20220111T094018,477781,129
20220111T094018,477765,125
20220111T094018,477775,121
20220111T094018,477766,126
20220111T094018,477769,123
