;Title, http://www.gcdataconcepts.com, x16-1d, ADXL345
;Version, 1877, Build date, Jan  8 2020,  SN:CCDC4016ECDDBE3
;Start_time, 2022-11-15, 18:36:23.260
;Uptime, 5,sec,  Vbat, 1424, mv, EOL, 1100, mv
;SampleRate, 50,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0.000,sec
;Time, Ax, Ay, Az
9.567980,632,-304,-2279
9.587514,730,-79,-2234
9.607514,932,-72,-2122
9.627048,840,-174,-1804
9.646551,940,-65,-1666
9.666084,1331,-77,-1686
9.685618,1494,-322,-1490
9.705152,1558,-377,-1068
9.724655,1589,-127,-474
9.744189,1826,-79,-245
9.763692,2080,-117,-524
9.783692,1783,162,-600
9.803226,1674,233,-481
9.822759,2099,-6,-150
9.842262,2340,-99,557
9.861796,2149,-195,592
9.881299,1972,-234,198
9.900833,2030,-249,357
9.920336,1755,-349,424
9.939870,1549,-240,474
9.959870,1794,-111,1064
9.979404,1758,119,1251
9.998907,1590,219,764
10.18440,1560,-229,824
10.37974,1440,-345,1555
10.57477,1389,-193,1864
10.77011,1296,-292,1392
10.96514,1060,-517,1189
10.116048,1112,-550,1724
10.136048,1406,-333,2096
10.155551,1074,-645,1660
10.175085,640,-704,1306
10.194618,862,-150,1669
10.214152,912,-111,1894
10.233655,749,-279,2005
10.253189,655,-292,2112
10.272723,571,-284,2051
10.292226,435,-224,2096
10.312226,203,-186,2022
10.331759,114,-227,1823
10.351293,58,-249,1865
10.370827,-27,-284,1960
10.390330,-179,-300,1896
10.409864,-397,-234,1864
10.429397,-492,-243,1855
10.448901,-590,-252,1823
10.468434,-631,-263,1821
10.488434,-615,-322,1780
10.507968,-729,-297,1701
10.527471,-859,-272,1589
10.547005,-961,-261,1526
10.566539,-1045,-106,1564
10.586042,-1102,142,1444
10.605575,-1204,294,1069
10.625109,-1522,241,1021
10.644612,-1973,10,1451
10.664612,-2122,-349,1351
10.684146,-2040,-363,710
10.703680,-2052,42,348
10.723213,-2125,117,223
10.742717,-2157,-8,139
10.762250,-2106,16,58
10.781753,-2077,5,-25
10.801287,-2059,30,-61
10.820821,-2022,-2,5
10.840821,-1966,-22,-83
10.860324,-1932,108,-493
10.879858,-2052,21,-809
10.899391,-2070,-36,-350
10.918894,-1873,89,-150
10.938428,-1832,207,-1327
10.957931,-1959,233,-2009
10.977465,-2182,26,-1779
10.996968,-2450,251,-1654
11.16968,-2152,349,-1407
11.36502,-1395,-104,-1200
11.56005,-958,3,-1154
11.75539,-738,217,-1088
11.95072,-518,157,-1509
11.114576,-477,237,-2166
11.134109,-495,224,-2090
11.153643,-454,21,-1756
11.173146,-463,-8,-1822
11.193146,-543,366,-2120
11.212680,-527,405,-2006
11.232183,-454,171,-1897
11.251717,-486,173,-2129
11.271220,-367,174,-1909
11.290754,-159,248,-2027
11.310287,-81,76,-2336
11.329790,49,-181,-1909
11.349324,135,-61,-1816
11.369324,155,58,-2136
11.388858,249,12,-2063
11.408392,296,10,-1927
11.427895,314,87,-2177
11.447428,403,99,-2254
11.466962,466,116,-1916
11.486465,517,130,-1907
11.505999,583,78,-2129
11.525533,642,24,-2041
11.545533,780,-22,-1799
11.565036,876,-45,-1713
11.584570,917,-4,-1747
11.604103,1040,74,-1788
11.623606,1119,105,-1890
11.643140,1171,123,-1984
11.662643,1278,174,-2036
11.682177,1253,255,-1963
11.701711,1198,323,-1572
11.721711,1339,294,-1191
11.742890,1474,312,-877
11.760806,1530,280,-309
11.780309,1749,62,10
11.799843,1906,-17,74
11.819346,1967,-125,324
11.838880,2319,-236,141
11.858383,2326,124,85
11.877917,2119,137,449
11.897450,1701,-52,-440
11.917450,1260,310,-1018
11.936954,1655,153,287
11.956487,1133,-374,885
11.976021,382,-509,1337
11.995524,649,-415,3249
12.15058,703,-74,3551
12.34561,655,10,2053
12.54095,657,-147,1573
12.73598,626,-83,1737
12.93598,574,-115,1851
12.113132,476,-236,2024
12.132665,435,-304,2010
12.152168,416,-325,1890
12.171702,426,-222,1869
12.191236,433,-188,2022
12.210739,517,-47,2031
12.230273,705,148,1696
12.249776,737,46,1681
12.269776,694,8,1914
12.289310,740,58,1853
12.308813,717,-38,1856
12.328346,667,-45,1851
12.347880,649,-13,1771
12.367383,607,-59,1826
12.386917,598,-59,1844
12.406420,580,-84,1851
12.425954,551,-106,1887
12.445954,555,-127,1914
12.465457,435,-375,1730
12.484991,378,-406,1630
12.504524,437,-134,1908
12.524028,337,-47,1897
12.543561,194,-56,1897
12.563095,46,-36,2171
12.582598,-113,3,2076
12.602132,-292,-25,1955
12.622132,-456,-88,1985
12.641635,-556,-56,1799
12.661169,-752,-33,1606
12.680702,-997,-18,1583
12.700206,-1174,26,1539
12.719739,-1432,0,1424
12.739242,-1745,-43,1105
12.758776,-1882,-92,621
12.778279,-2034,-108,407
12.798279,-2336,-27,337
12.817813,-2247,-88,83
12.837316,-1943,-177,-215
12.856850,-1997,-59,-484
12.876384,-2047,19,-922
12.895887,-1779,0,-716
12.915420,-1575,-54,-738
12.934954,-1772,-77,-2202
12.954457,-1672,-11,-2045
12.974457,-1279,23,-1200
12.993991,-1329,185,-2040
13.13494,-975,160,-1754
13.33028,-309,-61,-1304
13.52561,-249,73,-2143
13.72065,-218,160,-2288
13.91598,-86,55,-2263
13.111102,-54,-15,-2043
13.130635,403,33,-1504
13.150635,733,-56,-1831
13.170169,480,-238,-1948
13.189672,491,-165,-1800
13.209206,607,-104,-1986
13.228709,505,-129,-1925
13.248243,499,-159,-1866
13.267746,507,-174,-1966
13.287249,471,-183,-1977
13.306783,437,-184,-1972
13.326783,360,-184,-2002
13.346286,382,-311,-1909
13.365820,460,-395,-1927
13.385323,426,-349,-2116
13.404856,394,-311,-2075
13.424390,366,-308,-1940
13.443893,324,-384,-1898
13.463427,294,-409,-1943
13.482930,283,-386,-1998
13.502930,332,-433,-1979
13.522464,246,-431,-2086
13.541998,201,-463,-2136
13.561501,382,-563,-1986
13.581034,407,-531,-1972
13.600568,323,-452,-1984
13.620071,342,-467,-1913
13.639605,344,-431,-1913
13.659108,332,-322,-1893
13.679108,333,-322,-1863
13.698642,310,-418,-1920
13.718176,292,-427,-1956
13.737920,291,-379,-1936
13.757271,283,-367,-1954
13.776774,278,-367,-1991
13.796308,273,-365,-1986
13.815842,246,-345,-1973
13.835375,219,-322,-1988
13.854878,219,-315,-2032
13.874878,208,-343,-2073
13.894412,167,-386,-2032
13.913915,157,-383,-1979
13.933449,178,-367,-2007
13.952983,187,-345,-2027
13.972516,187,-329,-2018
13.992019,191,-358,-2027
14.11553,174,-383,-2016
14.31087,162,-377,-2011
14.51087,157,-358,-2027
14.70590,151,-329,-2023
14.90124,146,-329,-1988
14.109657,153,-356,-1988
14.129161,173,-363,-2000
14.148694,171,-370,-1959
14.168228,153,-350,-1993
14.187762,135,-324,-2041
14.207265,148,-363,-2020
14.227265,151,-361,-2025
14.246799,130,-347,-2006
14.266302,133,-365,-2009
14.285835,146,-356,-2082
14.305339,153,-358,-2075
14.324872,149,-336,-2004
14.344375,126,-293,-1982
14.363909,108,-297,-2000
14.383443,116,-290,-2009
14.403443,124,-236,-2013
14.422946,117,-188,-2052
14.442480,110,-188,-2066
14.461983,85,-136,-1977
14.481517,30,-40,-1925
14.501020,12,-27,-1997
14.520553,41,-54,-2050
14.540087,41,-61,-2016
14.559590,12,-47,-2000
14.579590,12,-43,-2016
14.599124,32,-49,-2027
14.618658,30,-34,-2059
14.638161,19,-40,-2043
14.657695,28,-56,-2015
14.677198,42,-65,-2034
14.696731,39,-77,-2031
14.716265,33,-74,-2000
14.735768,46,-67,-2007
14.755768,55,-70,-2048
14.775302,57,-65,-2057
14.794836,48,-70,-2041
14.814339,42,-59,-2048
14.833873,49,-50,-2063
14.853376,44,-77,-2045
14.872909,44,-67,-2031
14.892443,57,-61,-2020
14.911946,51,-90,-2016
14.931946,51,-109,-2029
14.951480,58,-109,-2013
14.971014,51,-36,-2056
14.990517,62,-45,-2048
15.10051,89,-125,-1948
15.29584,101,-88,-2079
15.49087,153,-99,-2193
15.68621,208,-120,-2173
15.88124,230,-36,-2193
15.108124,314,7,-2056
15.127658,430,-8,-1982
15.147192,501,3,-2047
15.166695,601,0,-1952
15.186228,737,-20,-1895
15.205732,885,-29,-2036
15.225265,982,-36,-1906
15.244799,1058,28,-1495
15.264302,1289,64,-1418
15.284302,1430,7,-1493
15.303805,1490,-2,-1374
15.323339,1719,-38,-1536
15.342873,1387,21,-1715
15.362406,1040,262,-1159
15.381910,1762,244,-615
15.401443,2128,42,-479
15.420947,1753,55,-249
15.440480,1781,92,21
15.460480,1881,-29,335
15.479983,1874,-184,699
15.499517,1814,-209,887
15.519051,1465,-84,1060
15.538554,2103,-242,1490
15.558088,2437,-536,1017
15.577591,944,-195,57
15.597124,371,58,919
15.616628,601,-293,2149
15.636628,224,-388,2328
15.656161,-131,-324,2447
15.675695,-388,-397,2346
15.695198,-568,-386,2283
15.714732,-600,-388,2210
15.733897,-477,-422,1780
15.753827,-409,-404,1701
15.773331,-470,-409,1847
15.792864,-481,-443,1890
15.812367,-447,-408,1839
15.832367,-418,-363,1728
15.851901,-383,-333,1914
15.871404,-352,-258,2019
15.890938,-336,-211,1901
15.910441,-324,-220,1928
15.929975,-342,-252,1908
15.949478,-388,-274,1940
15.969012,-404,-263,2046
15.988545,-390,-247,1985
16.8545,-377,-236,1919
16.28049,-356,-204,1944
16.47582,-300,-152,1924
16.67085,-261,-120,1869
16.86619,-261,-106,1887
16.106122,-284,-67,2012
16.125656,-277,-40,1994
16.145190,-190,-84,1685
16.164693,-220,-88,1640
16.184693,-381,-6,1860
16.204227,-445,49,1774
16.223730,-509,17,1619
16.243263,-704,-68,1574
16.262767,-1025,-117,1506
16.282300,-1402,-120,1455
16.301834,-1699,-18,1435
16.321337,-1909,67,1378
16.340871,-2018,-77,1067
16.360871,-2027,-90,617
16.380374,-2102,128,424
16.399908,-2206,158,344
16.419411,-2165,76,121
16.438945,-2081,24,-145
16.458448,-2070,64,-354
16.477981,-2022,169,-506
16.497515,-1925,117,-677
16.517018,-1888,119,-575
16.537018,-1795,182,-447
16.556552,-1815,94,-1166
16.576055,-1918,139,-1706
16.595589,-1804,255,-1281
16.615092,-1759,178,-1143
16.634626,-1693,132,-1427
16.654159,-1418,160,-1459
16.673663,-1186,194,-1397
16.693196,-1056,241,-1436
16.713196,-1004,228,-1568
16.732699,-991,214,-1765
16.752233,-993,228,-1779
16.771767,-986,249,-1752
16.791270,-933,194,-1866
16.810804,-877,157,-1827
16.830307,-827,239,-1816
16.849841,-725,248,-1970
16.869374,-611,235,-2025
16.889374,-531,337,-1932
16.908877,-338,348,-1740
16.928411,-68,151,-1738
16.947914,-40,128,-1927
16.967448,-131,260,-1997
16.986982,-109,262,-2048
17.6485,-99,249,-2077
17.26019,-125,241,-2009
17.45522,-133,228,-2004
17.65522,-129,232,-1993
17.85055,-142,224,-1981
17.104589,-143,224,-2015
17.124092,-136,237,-2022
17.143626,-150,251,-2006
17.163129,-142,235,-1943
17.182663,-136,226,-1965
17.202166,-152,237,-2036
17.221700,-158,248,-1995
17.241700,-172,244,-1988
17.261233,-174,242,-2013
17.280737,-172,257,-2009
17.300270,-172,253,-2034
17.319804,-156,258,-2048
17.339307,-158,269,-2016
17.358841,-159,232,-1986
17.378344,-145,226,-1984
17.397878,-154,249,-1995
17.417878,-170,257,-1997
17.437411,-175,274,-1993
17.456915,-167,257,-2011
17.476448,-165,246,-2011
17.495951,-177,271,-2000
17.515485,-172,262,-2015
17.535019,-168,266,-2004
17.554552,-170,280,-1986
17.574056,-167,269,-1977
17.594056,-161,271,-1968
17.613589,-170,274,-1991
17.633092,-184,271,-2011
17.652626,-183,283,-2002
17.672160,-184,280,-1997
17.691663,-184,251,-2006
17.711197,-181,271,-2015
17.730362,-174,282,-1998
17.750292,-170,246,-1966
17.769795,-175,258,-1977
17.789795,-177,274,-2002
17.809329,-177,271,-1995
17.828832,-175,273,-1977
17.848366,-167,260,-1991
17.867900,-168,276,-2022
17.887403,-177,287,-2006
17.906936,-179,262,-1979
17.926440,-175,260,-1993
17.945973,-177,273,-1997
17.965973,-177,271,-1986
17.985507,-170,258,-1990
18.5010,-167,253,-1982
18.24544,-168,251,-1991
18.44047,-172,264,-2007
18.63581,-181,282,-2006
18.83114,-184,276,-2000
18.102618,-175,267,-1997
18.122151,-172,280,-1991
18.142151,-172,269,-1986
18.161685,-167,249,-2004
18.181188,-170,276,-2006
18.200722,-181,292,-1979
18.220225,-179,271,-1993
18.239759,-172,271,-2004
18.259262,-174,278,-1990
18.278796,-172,274,-1995
18.298329,-172,285,-1988
18.318329,-183,292,-1998
18.337832,-184,276,-2007
18.357366,-190,289,-1982
18.376869,-192,294,-1981
18.396403,-174,264,-1991
18.415906,-175,264,-1986
18.435440,-186,282,-1997
18.454974,-186,294,-2007
18.474477,-186,291,-1995
18.494477,-184,292,-1979
18.514010,-183,312,-1982
18.533514,-172,287,-1988
18.553047,-167,267,-1986
18.572551,-177,294,-1993
18.592084,-179,283,-1988
18.611618,-175,285,-2009
18.631121,-179,310,-2020
18.650655,-172,289,-1956
18.670655,-120,283,-2047
18.690158,-86,237,-2197
18.709692,-124,94,-2118
18.729195,-102,1,-2009
18.748728,-20,16,-2009
18.768232,60,107,-1943
18.787765,96,246,-1875
18.807299,85,169,-1925
18.826802,114,-34,-2022
18.846802,105,10,-2109
18.866336,49,73,-2040
18.885839,10,117,-1838
18.905373,-63,216,-1802
18.924906,-92,182,-1975
18.944410,-102,224,-2095
18.963943,-68,185,-2129
18.983477,48,141,-1973
19.2980,78,264,-1750
19.22980,35,169,-1941
